QueryName,ResponseName,ReleaseDate,RequiredAge,DemoCount,DeveloperCount,DLCCount,Metacritic,MovieCount,PackageCount,RecommendationCount,PublisherCount,ScreenshotCount,SteamSpyOwners,SteamSpyOwnersVariance,SteamSpyPlayersEstimate,SteamSpyPlayersVariance,AchievementCount,AchievementHighlightedCount,ControllerSupport,IsFree,FreeVerAvail,PurchaseAvail,SubscriptionAvail,PlatformWindows,PlatformLinux,PlatformMac,CategorySinglePlayer,CategoryMultiplayer,CategoryCoop,CategoryMMO,CategoryInAppPurchase,CategoryIncludeSrcSDK,CategoryIncludeLevelEditor,CategoryVRSupport,GenreIsNonGame,GenreIsIndie,GenreIsAction,GenreIsAdventure,GenreIsCasual,GenreIsStrategy,GenreIsRPG,GenreIsSimulation,GenreIsEarlyAccess,GenreIsFreeToPlay,GenreIsSports,GenreIsRacing,GenreIsMassivelyMultiplayer,PriceCurrency,PriceInitial,PriceFinal
Zasa - An AI Story,Zasa - An AI Story,Apr 11 2016,0,0,1,0,0,1,1,0,1,5,4125,1681,3783,1977,0,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,USD,0.99,0.49
IKEA VR Experience,IKEA VR Experience,Apr 4 2016,0,0,1,0,0,0,0,184,1,5,165181,10635,81425,7468,0,0,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False, ,0.0,0.0
Paper Train: Traffic,Paper Train Traffic,Mar 4 2016,0,0,1,0,0,1,1,0,1,14,8071,2351,4125,1681,15,10,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,False,False,False,False,False,USD,1.99,1.99
Sluggy's Fruit Emporium,Sluggys Fruit Emporium,Q2 2016,0,0,1,0,0,1,0,0,1,5,0,0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False, ,0.0,0.0
Shattered Skies,Shattered Skies,Jul 21 2016,0,0,1,0,57,2,4,1212,1,8,42685,5407,36587,5006,0,0,False,False,False,True,False,True,False,False,False,True,True,True,False,False,False,False,False,True,True,True,False,False,True,False,False,False,False,False,True,USD,24.99,24.99
VA-11 Hall-A: Cyberpunk Bartender Action,VA-11 Hall-A: Cyberpunk Bartender Action,Jun 21 2016,0,0,1,0,0,1,1,1051,1,10,45913,5608,38919,5163,34,10,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False,USD,14.99,14.99
Lost Cosmonaut,Lost Cosmonaut,Mar 25 2016,0,0,1,0,0,1,1,0,1,6,0,0,0,0,0,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,USD,6.99,6.99
Regeria Hope Episode 1,Regeria Hope Episode 1,Jul 25 2016,0,0,1,0,0,1,0,191,1,9,52011,5969,19011,3608,8,8,False,True,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False, ,0.0,0.0
Dimensional Intersection,Dimensional Intersection,September 2016,0,0,1,0,0,1,0,0,1,5,0,0,0,0,0,0,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False, ,0.0,0.0
LostWinds,LostWinds,Mar 24 2016,0,0,1,0,0,1,2,0,1,6,2332,1263,1255,927,11,10,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,USD,9.99,9.99
LostWinds 2: Winter of the Melodias,LostWinds 2: Winter of the Melodias,Mar 24 2016,0,0,1,0,0,1,2,0,1,6,1973,1162,811,915,15,10,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,USD,9.99,9.99
Day of Infamy,Day of Infamy,Jul 28 2016,0,0,1,0,0,1,1,1207,1,9,75865,7208,72457,7045,44,10,False,False,False,True,False,True,False,True,False,True,True,False,False,True,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,USD,19.99,19.99
The Next Door,The Next Door,Mar 22 2016,0,0,1,0,0,1,1,355,1,5,166795,10687,104202,8448,0,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,USD,2.99,2.99
Maria the Witch,Maria the Witch,Mar 1 2016,0,0,1,0,0,2,1,0,1,5,2511,1311,811,915,27,10,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,USD,0.99,0.49
Beast Blaster,Beast Blaster,Mar 1 2016,0,0,1,0,0,1,1,208,1,11,157110,10372,104740,8470,0,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,USD,3.99,3.99
Cat on a Diet,Cat on a Diet,Feb 29 2016,0,0,1,0,0,1,1,0,1,5,37305,5055,23136,3981,30,10,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,USD,4.99,4.99
Strayed,Strayed,May 7 2016,0,0,1,0,0,1,1,238,1,7,108686,8628,14886,3193,0,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,USD,6.99,6.99
XCavalypse,XCavalypse,Jun 6 2016,0,1,1,0,0,1,1,0,1,6,1614,1051,1435,991,4,4,False,False,False,True,False,True,True,False,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,True,True,False,False,False,False,USD,5.99,5.99
Envoy,Envoy,Mar 17 2016,0,0,1,0,0,1,1,0,1,7,24033,4057,14169,3115,0,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,USD,4.99,4.99
Blast Brawl 2: Bloody Boogaloo,Blast Brawl 2: Bloody Boogaloo,2016,0,0,1,0,0,1,0,0,1,8,0,0,0,0,0,0,True,False,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False, ,0.0,0.0
Spectrubes,Spectrubes,Mar 25 2016,0,0,1,0,0,2,1,0,1,7,6636,2132,2870,1402,8,8,True,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,USD,1.99,1.99
Sparkle ZERO,Sparkle ZERO,Mar 14 2016,0,0,1,0,0,1,1,133,1,5,29593,4502,15783,3288,11,10,True,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,True,False,False,False,False,False,USD,4.99,4.99
RePete,RePete,Mar 9 2016,0,0,1,0,0,1,1,0,1,6,8967,2478,3766,1606,17,10,True,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,USD,1.99,1.99
Share,Share,May 3 2016,0,0,1,0,0,1,1,128,1,20,6277,2073,2690,1357,0,0,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,USD,4.99,4.99
Mr. Nibbles Forever,Mr Nibbles Forever,Apr 29 2016,0,0,1,0,0,1,1,0,1,5,5022,1854,1076,858,14,10,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,USD,0.99,0.99
X-17,X-17,Mar 2 2016,0,0,1,0,0,2,1,0,1,20,0,0,0,0,0,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,USD,4.99,4.99
Red Risk,Red Risk,Mar 4 2016,0,0,1,1,0,1,2,231,1,14,81604,7476,49680,5833,19,10,False,False,False,True,False,True,False,True,True,True,True,False,False,False,False,False,False,True,True,False,True,True,False,False,False,False,False,False,False,USD,0.99,0.99
Fibbage XL,Fibbage XL,Mar 24 2016,0,0,1,0,0,1,1,0,1,9,11120,2760,10223,2646,10,10,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,USD,9.99,9.99
Virtual Rogue,Virtual Rogue,Apr 8 2016,0,0,1,0,0,2,1,0,1,5,4484,1752,2332,1263,41,10,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,USD,2.99,2.99
So Long Earth,So Long Earth,Apr 28 2016,0,0,1,1,0,1,1,0,1,5,2511,1311,1255,927,60,10,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,USD,6.99,4.19
Sharf,Sharf,Mar 11 2016,0,0,1,0,0,1,1,178,1,6,12554,2932,10223,2646,3,3,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,USD,0.99,0.99
Night light,Night light,Jul 12 2016,0,0,1,0,0,1,1,0,2,6,0,0,0,0,0,0,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,USD,5.99,5.99
Mystica: The Ninth Society,Mystica: The Ninth Society,Mar 6 2016,0,0,1,0,0,2,1,0,1,5,6457,2103,3766,1606,0,0,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,True,USD,1.99,1.99
WOLFLAME,WOLFLAME,Apr 21 2016,0,0,1,0,0,1,1,0,1,9,2152,1214,897,783,36,10,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,USD,5.99,5.99
AsteroidsHD,AsteroidsHD,Mar 4 2016,0,0,1,0,0,1,1,0,1,7,10582,2692,1070,1046,0,0,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,True,False,False,False,False,USD,0.99,0.99
Hybrid Animals,Hybrid Animals,Aug 29 2016,0,0,1,0,0,1,1,142,1,12,15603,3269,15065,3212,26,10,False,False,False,True,False,True,False,False,True,True,False,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,USD,6.99,6.99
Nuked Knight,NUKED KNIGHT,Mar 11 2016,0,0,1,0,0,1,1,104,1,9,31924,4676,15424,3250,8,8,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,True,False,False,False,False,USD,4.99,4.99
Cubium Dreams,Cubium Dreams,Apr 29 2016,0,0,1,0,0,3,1,0,1,12,23315,3996,9864,2599,6,6,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False,USD,4.99,4.99
Job Simulator,Job Simulator,Apr 5 2016,0,0,1,0,68,1,1,460,1,10,111735,8748,101153,8323,0,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,USD,29.99,29.99
Nefarious,Nefarious,Jan 2017,0,0,1,0,0,1,0,0,1,15,0,0,0,0,0,0,True,False,False,False,False,True,False,True,True,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,False,False,False,False,False, ,0.0,0.0
Logic Missile,Logic Missile,Apr 28 2016,0,0,1,0,0,1,1,0,1,5,0,0,0,0,0,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,USD,0.99,0.99
Bitardia Cards: Memes of 2ch,Bitardia Cards: Memes of 2ch,May 19 2016,0,0,1,0,0,1,0,130,1,5,47707,5716,12375,2911,0,0,False,True,False,False,False,True,True,True,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,True,False,False,False, ,0.0,0.0
GIBZ,GIBZ,May 20 2016,0,0,1,0,0,1,1,0,1,10,2870,1402,2511,1311,48,10,True,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,True,True,True,False,False,False,False,True,False,False,False,False,USD,4.99,4.99
Case #8,Case #8,Mar 9 2016,0,0,1,0,0,1,1,144,1,5,18832,3591,13272,3015,0,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,USD,3.99,3.99
IS Defense,IS Defense,Apr 19 2016,0,0,1,0,50,1,1,598,1,9,10761,2715,9506,2551,39,10,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,USD,5.99,5.99
Escape: Close Call,Escape: Close Call,Mar 24 2016,0,0,1,0,0,2,1,0,1,10,717,701,539,745,12,10,True,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,True,False,True,False,False,False,False,False,False,False,False,USD,6.99,6.99
Hidden Object 6-in-1 bundle,Hidden Object 6-in-1 bundle,Mar 16 2016,0,0,1,0,0,1,1,0,1,18,14348,3135,9506,2551,0,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,USD,11.99,11.99
Bizarre Earthquake,Bizarre Earthquake,May 11 2016,0,0,1,0,0,1,1,108,1,9,32462,4715,22777,3950,0,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,USD,1.99,1.99
Bacteria,Bacteria,Mar 23 2016,0,0,1,2,0,1,1,0,1,17,34256,4844,19011,3608,6,6,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,USD,0.99,0.99
Caravanserail,Caravanserail,Mar 10 2016,0,0,1,0,0,1,1,0,1,6,6457,2103,2870,1402,14,10,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,USD,2.99,2.99
Little Walker,Little Walker,Apr 6 2016,0,1,1,0,0,2,1,0,1,7,8967,2478,5201,1887,56,10,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,USD,4.99,4.99
Overcooked,Overcooked,Aug 3 2016,0,0,1,0,81,2,1,599,1,11,71202,6983,62414,6538,12,10,True,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,True,True,False,True,False,False,True,False,False,False,False,False,USD,16.99,16.99
Deranged Rabbits,Deranged Rabbits,Jul 29 2016,0,0,1,0,0,1,1,0,1,6,6636,2132,4125,1681,32,10,True,False,False,True,False,True,False,False,True,True,True,False,False,False,False,False,False,True,True,True,True,False,False,False,False,False,False,False,False,USD,4.99,4.99
Square's Route,Squares Route,Mar 18 2016,0,0,1,0,0,1,1,0,1,12,13272,3015,1435,991,0,0,False,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,USD,3.99,3.99
TERROR LAB,Terror Lab,Mar 16 2016,0,0,1,0,0,2,1,0,2,11,2511,1311,540,747,0,0,False,False,False,True,False,True,True,True,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,USD,3.99,3.99
Mind Games,Mind Games,Mar 4 2016,0,0,1,0,0,1,1,0,1,5,10044,2623,7533,2271,30,10,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,USD,2.99,2.99
Origin Of Destiny,Origin Of Destiny,Apr 1 2016,0,0,1,1,0,1,0,0,2,6,57571,6280,12913,2974,11,10,False,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,True,False,False,False, ,0.0,0.0
Dead End Road,Dead End Road,Jul 8 2016,0,0,1,0,0,1,1,0,1,7,2870,1402,2511,1311,0,0,False,False,False,True,False,True,True,False,True,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,True,False,USD,2.99,2.99
Draw Rider,Draw Rider,Mar 31 2016,0,0,1,0,0,1,1,0,1,5,20267,3726,6995,2189,0,0,False,False,False,True,False,True,False,True,True,True,False,False,False,False,True,False,False,True,True,False,False,False,False,False,False,False,False,True,False,USD,1.99,1.99
Rebirth of Island,Rebirth of Island,Apr 15 2016,0,1,1,0,0,1,1,0,1,5,9147,2503,3587,1567,19,10,True,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,False,False,USD,4.99,3.49
Rabiez: Epidemic,Rabiez: Epidemic,Mar 4 2016,0,0,1,0,0,1,2,0,1,11,67256,6787,4484,1752,10,10,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,USD,1.99,1.99
Elements II: Hearts of Light,Elements II: Hearts of Light,Apr 1 2016,0,0,1,0,0,1,2,0,1,15,73533,7097,44299,5508,20,10,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False,False,False,USD,49.99,4.99
GEO Master,GEO Master,May 6 2016,0,0,1,0,0,2,1,0,1,11,1070,1046,1070,1046,0,0,False,False,False,True,False,True,False,True,True,True,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,USD,2.99,2.99
Shake Your Money Simulator 2016,Shake Your Money Simulator 2016,Mar 28 2016,0,0,1,0,0,1,1,153,2,5,53805,6071,30131,4543,10,10,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,USD,0.99,0.99
Pinball HD Collection,Pinball HD Collection,Aug 3 2016,0,0,1,0,0,1,1,0,1,11,0,0,0,0,0,0,False,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,USD,19.99,19.99
